admission_score,career_admission_age,gender,previous_studies,origins,highschool_grade,career_anonymous_id,GPA,ECTS,stud_career_degree_name,hybrid_teaching
-0.64982753269333,0.174975567720871,F,Scientific,Commuter,0.040076312224185,99451718,22.33333,30,EP15,0
-0.150090431984623,-0.472368743455413,M,Scientific,Commuter,0.915862348093055,99291642,23.875,32,EP01,0
0.203666117800215,0.174975567720871,M,Scientific,Commuter,-0.335260560291045,99377063,NA,0,EP16,0
-0.0578450531799692,0.174975567720871,M,Scientific,Commuter,-1.27360274157912,99285180,25,20,EP15,0
1.46465149019781,0.174975567720871,M,Scientific,Commuter,0.790750057254645,99288345,25.6129,31,EP18,0
-0.49220436114363,0.174975567720871,M,Scientific,Commuter,0.165188603062595,99451468,27.35294,17,EP18,0
-0.660574567117173,0.822319878897155,F,Scientific,Commuter,0.165188603062595,99451738,28.33333,30,EP15,0
-0.432200085610507,0.174975567720871,M,Technical,Foreigner,0.915862348093055,99285341,24.6129,31,EP18,0
-3.42524917265083,-0.472368743455413,M,Technical,Commuter,-0.39781670571025,99279292,NA,0,EP08,0
0.331734944684345,0.174975567720871,M,Technical,Commuter,0.290300893901005,99289931,25,7,EP01,0
-0.306818017332336,-0.472368743455413,F,Others,Commuter,0.790750057254645,99290131,23,10,EP15,0
-0.597883532978088,-0.472368743455413,M,Scientific,Commuter,-0.335260560291045,99290963,23.83871,31,EP18,0
-2.18754904150489,0.174975567720871,F,Scientific,Offsite,-1.0859343053215,99274099,23.72727,33,EP09,0
-0.537879257444964,-0.472368743455413,M,Scientific,Commuter,-0.64804128738707,99112312,22,10,EP15,1
0.597724046674463,0.174975567720871,M,Others,Commuter,0.915862348093055,99202981,20,20,EP06,1
-0.651618705097304,0.174975567720871,M,Scientific,Offsite,-1.0859343053215,99290555,26.15625,32,EP01,0
-0.622959946633722,0.174975567720871,F,Scientific,Commuter,-1.0233781599023,99444553,20.77778,18,EP08,0
-0.481457326719787,-0.472368743455413,M,Scientific,Commuter,-0.64804128738707,99207313,18,10,EP02,1
-0.725952359862219,0.174975567720871,M,Scientific,Commuter,-0.835709723644685,99286928,21,20,EP16,0
-0.221737328143577,-0.472368743455413,M,Scientific,Milanese,0.415413184739415,99456139,23.35714,28,EP16,0
-0.232484362567421,-0.472368743455413,F,Scientific,Milanese,-0.02247983319502,99209168,19.5,20,EP02,1
0.457117012962516,-0.472368743455413,M,Scientific,Commuter,0.165188603062595,99204939,27.71429,28,EP07,1
1.74855231622767,-1.1197130546317,M,Others,Foreigner,-5.33975219382744,99285165,24.42857,28,EP16,0
-0.448320637246271,-0.472368743455413,M,Scientific,Commuter,-0.085035978614225,99456161,28.5,20,EP15,0
0.918343906985784,0.174975567720871,M,Technical,Commuter,-0.960822014483095,99285490,NA,0,EP16,0
0.124854532025364,0.174975567720871,F,Scientific,Commuter,0.47796933015862,99453668,24.5,20,EP03,0
-1.72811331988559,-0.472368743455413,M,Technical,Commuter,0.915862348093055,99092739,24.5,20,EP15,1
-0.0426200877461912,0.174975567720871,M,Scientific,Offsite,0.60308162099703,99206390,24.55556,18,EP16,1
-0.774314014769514,-0.472368743455413,M,Technical,Commuter,0.790750057254645,99112033,27.58065,31,EP18,1
-0.488622016335683,-0.472368743455413,F,Scientific,Commuter,0.665637766416235,99455463,24,8,EP16,0
-0.629229050047631,-0.472368743455413,M,Technical,Milanese,-1.46127117783673,99288247,NA,0,EP16,0
-0.00410988106075391,0.174975567720871,M,Scientific,Commuter,-0.210148269452635,99439397,NA,0,EP04,0
0.514434529889679,-0.472368743455413,M,Scientific,Commuter,0.10263245764339,99456468,28,30,EP03,0
1.05268183728382,-1.1197130546317,M,Scientific,Offsite,0.85330620267385,99376711,27.33333,30,EP06,0
0.485775771426097,0.174975567720871,M,Others,Commuter,0.415413184739415,99290696,21,14,EP18,0
-0.357866430845591,-0.472368743455413,M,Technical,Foreigner,-0.335260560291045,99108126,26.67742,31,EP18,1
-1.14239994378614,7.94310730183628,M,Scientific,Commuter,-0.835709723644685,99441367,NA,0,EP16,0
-0.245918155597225,0.174975567720871,F,Scientific,Commuter,0.915862348093055,99113369,26.82353,17,EP01,1
0.318301151654542,-0.472368743455413,F,Scientific,Commuter,0.915862348093055,99291469,20.5,20,EP03,0
-1.36092297707095,16.358583347128,M,Scientific,Commuter,-0.835709723644685,99194891,NA,0,EP16,1
-0.313087120746245,0.174975567720871,M,Classical,Offsite,0.915862348093055,99451702,25.14286,28,EP12,0
0.687282666873156,-0.472368743455413,M,Scientific,Commuter,-0.335260560291045,99450360,NA,0,EP16,0
-0.347119396421748,0.174975567720871,F,Scientific,Commuter,0.915862348093055,99114405,25,10,EP14,1
0.44099646132675,0.174975567720871,M,Scientific,Milanese,-0.14759212403343,99374920,NA,0,EP02,0
-0.19486974208397,0.174975567720871,M,Scientific,Commuter,0.60308162099703,99206183,19,10,EP14,1
0.127541290631325,0.174975567720871,F,Scientific,Commuter,0.040076312224185,99455016,25.05882,17,EP01,0
-0.228902017759474,0.174975567720871,F,Scientific,Commuter,-0.085035978614225,99206988,19.11111,18,EP16,1
2.51517410512848,0.174975567720871,M,Scientific,Commuter,0.915862348093055,99203315,27,32,EP01,1
-1.31614366697161,0.174975567720871,M,Scientific,Commuter,-0.64804128738707,99100445,24.88889,18,EP16,1
-0.206512362709801,-0.472368743455413,M,Scientific,Milanese,-1.52382732325594,99452294,NA,0,EP16,0
-0.88626229001788,0.174975567720871,M,Scientific,Milanese,-0.585485141967865,99194885,24.66667,18,EP05,1
-0.306818017332336,-0.472368743455413,F,Others,Commuter,0.915862348093055,99379730,NA,0,EP01,0
0.102464876975691,-0.472368743455413,M,Scientific,Commuter,-0.335260560291045,99111529,22.375,24,EP18,1
-0.138447811358793,0.174975567720871,M,Technical,Commuter,-1.0859343053215,99204091,22,10,EP12,1
1.15298749190636,-0.472368743455413,M,Scientific,Commuter,0.915862348093055,99109257,23.62963,27,EP17,1
0.996259906558647,-0.472368743455413,M,Scientific,Commuter,-0.27270441487184,99451316,19.41176,17,EP17,0
1.29449011182029,-0.472368743455413,F,Scientific,Commuter,0.915862348093055,99455157,25.55556,18,EP07,0
-0.622959946633722,1.46966419007344,M,Technical,Commuter,0.10263245764339,99373078,NA,0,EP18,0
-0.811033049050978,0.174975567720871,M,Scientific,Commuter,0.790750057254645,99112076,23.8,20,EP04,1
-0.734012635680102,0.174975567720871,F,Scientific,Commuter,0.665637766416235,99443848,26.88889,18,EP19,0
-0.49220436114363,0.174975567720871,F,Scientific,Commuter,0.915862348093055,99452340,NA,0,EP15,0
1.75750817824754,0.174975567720871,M,Scientific,Milanese,0.2277447484818,99455301,24,30,EP02,0
1.13686694027059,2.11700850124972,F,Scientific,Commuter,-0.27270441487184,99443531,NA,0,EP16,0
0.0720149461081359,0.174975567720871,M,Scientific,Commuter,-1.46127117783673,99203242,18,10,EP06,1
-1.05911042700136,-0.472368743455413,M,Scientific,Offsite,-0.39781670571025,99267208,26.72727,33,EP09,0
2.1229073486582,-0.472368743455413,F,Scientific,Commuter,0.915862348093055,99109185,28,20,EP14,1
-0.291593051898558,0.174975567720871,M,Scientific,Milanese,-0.52292899654866,99287858,NA,0,EP18,0
1.29180335321433,0.174975567720871,F,Scientific,Commuter,-0.085035978614225,99454517,27.66667,30,EP06,0
1.64555990299917,0.174975567720871,M,Scientific,Milanese,0.165188603062595,99203626,NA,0,EP16,1
0.132019221641259,-0.472368743455413,M,Scientific,Commuter,-0.14759212403343,99453960,26,17,EP17,0
0.927299769005654,-0.472368743455413,M,Technical,Commuter,-0.64804128738707,99379555,19,10,EP03,0
0.411442116661182,0.174975567720871,F,Scientific,Milanese,0.915862348093055,99208519,23,31,EP13,1
-0.460858844074088,-0.472368743455413,M,Scientific,Milanese,-0.960822014483095,99376658,NA,0,EP02,0
-0.0336642257263224,0.174975567720871,M,Scientific,Milanese,-0.52292899654866,99379634,30,10,EP16,0
-3.38763455216738,-0.472368743455413,F,Scientific,Offsite,0.72819391183544,99268216,26.57143,21,EP09,0
1.06611563031363,0.174975567720871,F,Scientific,Milanese,0.040076312224185,99453733,23,20,EP06,0
0.266357151939299,-0.472368743455413,M,Technical,Commuter,0.665637766416235,99204000,23.85714,28,EP16,1
2.18291162419133,-0.472368743455413,M,Scientific,Commuter,0.290300893901005,99113753,27,10,EP02,1
-0.802077187031108,0.174975567720871,M,Technical,Commuter,-0.52292899654866,99284775,24.21429,28,EP08,0
0.56369177099896,0.174975567720871,F,Classical,Commuter,-0.085035978614225,99202359,26,30,EP06,1
-0.69639801519665,-0.472368743455413,M,Technical,Commuter,0.040076312224185,99456999,29.35714,28,EP08,0
-0.5011602231635,0.174975567720871,M,Scientific,Commuter,-0.77315357822548,99208019,20.5,20,EP15,1
-0.785956635395343,0.174975567720871,F,Scientific,Milanese,0.10263245764339,99290504,19.66667,30,EP03,0
-0.499369050759526,0.174975567720871,M,Technical,Commuter,0.665637766416235,99114417,NA,0,EP13,1
-0.606839394997957,0.174975567720871,F,Scientific,Commuter,0.915862348093055,99376061,21.66667,30,EP15,0
-0.0668009151998393,2.76435281242601,M,Technical,Commuter,-0.460372851129455,99453139,NA,0,EP16,0
0.105151635581651,-0.472368743455413,M,Scientific,Milanese,0.665637766416235,99455105,26,20,EP14,0
-0.403541327146924,0.822319878897155,M,Scientific,Commuter,0.290300893901005,99186291,18.5,12,EP05,1
-0.0981464322693813,0.174975567720871,M,Scientific,Commuter,-1.0859343053215,99202412,18,10,EP12,1
2.30202458905559,-0.472368743455413,M,Scientific,Commuter,0.60308162099703,99112107,29.53125,32,EP01,1
-0.111580225299186,0.174975567720871,M,Scientific,Milanese,0.47796933015862,99374897,22.20833,24,EP13,0
0.0487297048564753,0.174975567720871,M,Scientific,Commuter,-0.335260560291045,99453415,24.5,28,EP08,0
-0.441155947630375,0.174975567720871,M,Scientific,Commuter,0.290300893901005,99107599,21.2,15,EP10,1
-0.0981464322693813,-0.472368743455413,M,Scientific,Commuter,-0.335260560291045,99450534,26.58824,17,EP13,0
-0.226215259153513,-0.472368743455413,F,Scientific,Offsite,0.915862348093055,99290433,20.92857,28,EP16,0
0.203666117800215,0.174975567720871,M,Scientific,Milanese,-1.14849045074071,99378345,NA,0,EP03,0
-0.615795257017827,-0.472368743455413,F,Technical,Commuter,0.60308162099703,99290121,20,14,EP18,0
-0.43399125801448,-0.472368743455413,F,Classical,Commuter,0.47796933015862,99106287,28,20,EP03,1
1.5748085930422,0.822319878897155,F,Others,Milanese,0.72819391183544,99204104,23.66667,30,EP15,1
-0.382942844501226,0.174975567720871,M,Technical,Milanese,0.915862348093055,99114913,NA,0,EP16,1
-0.502055809365487,-0.472368743455413,M,Scientific,Milanese,-0.39781670571025,99203599,24.28571,21,EP10,1
0.131123635439273,0.822319878897155,F,Scientific,Commuter,0.915862348093055,99109912,19.33333,30,EP06,1
-0.783269876789383,-0.472368743455413,F,Scientific,Commuter,0.915862348093055,99456702,26.54167,24,EP01,0
-0.833422704100651,6.00107436830743,M,Technical,Commuter,-0.89826586906389,99194135,NA,0,EP11,1
0.88162487270432,-1.1197130546317,F,Scientific,Commuter,0.790750057254645,99453170,29,30,EP02,0
-0.765358152749644,0.174975567720871,M,Technical,Milanese,0.790750057254645,99288673,23,20,EP02,0
-0.295175396706506,0.174975567720871,M,Technical,Commuter,-0.210148269452635,99444594,30,10,EP16,0
0.0755972909160829,0.174975567720871,M,Scientific,Commuter,-1.39871503241753,99450699,NA,0,EP16,0
-0.210990293719735,0.174975567720871,M,Classical,Milanese,0.915862348093055,99450538,27.90323,31,EP18,0
0.460699357770463,-0.472368743455413,F,Scientific,Commuter,-0.77315357822548,99108532,21.76471,17,EP13,1
0.0370870842306456,-0.472368743455413,F,Scientific,Commuter,0.915862348093055,99108070,28,10,EP06,1
-0.375778154885329,0.174975567720871,M,Technical,Milanese,-0.64804128738707,99283177,NA,0,EP13,0
-2.96223110622358,1.46966419007344,M,Technical,Commuter,-1.58638346867514,99279329,21,6,EP05,0
0.321883496462489,-0.472368743455413,F,Scientific,Commuter,0.290300893901005,99207842,25,30,EP02,1
0.297702669008842,-0.472368743455413,M,Scientific,Commuter,-0.02247983319502,99285599,25.33333,30,EP15,0
-0.19755650068993,-0.472368743455413,M,Classical,Commuter,0.915862348093055,99205196,24.96774,31,EP18,1
1.89901079816147,0.174975567720871,F,Scientific,Milanese,0.915862348093055,99456441,29.70833,24,EP01,0
2.09962210740654,0.174975567720871,F,Scientific,Commuter,0.47796933015862,99291110,26.51613,31,EP13,0
1.03208335463812,2.11700850124972,M,Scientific,Commuter,-1.0859343053215,99373884,22.78571,28,EP16,0
-0.029186294716388,-0.472368743455413,M,Scientific,Milanese,0.915862348093055,99378012,27.66667,30,EP06,0
0.958645286075196,-0.472368743455413,M,Scientific,Commuter,0.915862348093055,99378471,23.81481,27,EP17,0
-0.622064360431735,-0.472368743455413,F,Others,Commuter,0.915862348093055,99375421,24.66667,30,EP02,0
-1.61616504463723,0.174975567720871,M,Others,Foreigner,0.10263245764339,99278449,NA,0,EP18,0
0.94879383785334,0.174975567720871,M,Technical,Commuter,-0.64804128738707,99453380,25,10,EP16,0
-0.270994569252859,-0.472368743455413,M,Scientific,Commuter,0.290300893901005,99374847,19,10,EP02,0
0.268148324343273,0.174975567720871,M,Scientific,Foreigner,-1.21104659615991,99110899,21.5,20,EP02,1
-0.349806155027709,0.174975567720871,M,Scientific,Commuter,0.72819391183544,99204952,23.5,20,EP15,1
-0.635498153461539,-0.472368743455413,M,Scientific,Milanese,-0.14759212403343,99113301,25,20,EP02,1
-0.0264995361104272,0.174975567720871,M,Scientific,Milanese,-0.64804128738707,99456802,22,20,EP16,0
-0.691920084186716,0.174975567720871,F,Scientific,Milanese,0.165188603062595,99372899,NA,0,EP03,0
0.626382805138045,-0.472368743455413,M,Scientific,Commuter,0.915862348093055,99453655,23.67742,31,EP18,0
1.0750714923335,0.822319878897155,M,Scientific,Commuter,-0.52292899654866,99107637,21.22222,27,EP17,1
-1.64751056170677,0.174975567720871,M,Technical,Commuter,0.290300893901005,99100262,27,8,EP08,1
1.48166762803556,-0.472368743455413,F,Scientific,Commuter,0.915862348093055,99206697,23.33333,30,EP02,1
-1.59914890679948,-0.472368743455413,F,Others,Milanese,0.790750057254645,99100267,NA,0,EP16,1
-0.6381849120675,-0.472368743455413,M,Technical,Commuter,-0.335260560291045,99378553,26,10,EP16,0
-0.439364775226402,-0.472368743455413,M,Scientific,Milanese,-0.64804128738707,99282911,23.64286,28,EP16,0
-0.044411260150166,-0.472368743455413,M,Scientific,Commuter,0.915862348093055,99114789,22.75,24,EP18,1
-0.360553189451552,0.174975567720871,M,Scientific,Commuter,0.165188603062595,99444078,24.51613,31,EP13,0
-0.193078569679996,0.822319878897155,M,Scientific,Milanese,-0.835709723644685,99282587,NA,0,EP16,0
-1.03940753055764,0.822319878897155,F,Scientific,Commuter,0.290300893901005,99099841,18,6,EP04,1
-0.0067966396667148,-0.472368743455413,M,Technical,Milanese,0.290300893901005,99374391,20,8,EP16,0
0.586977012250621,0.174975567720871,M,Scientific,Commuter,-0.14759212403343,99113191,23.17647,17,EP18,1
-0.754611118325801,-0.472368743455413,M,Scientific,Commuter,0.72819391183544,99115262,20,10,EP03,1
-0.272785741656833,0.174975567720871,M,Scientific,Commuter,-0.835709723644685,99444528,22,7,EP13,0
-0.0811302944316298,0.174975567720871,M,Technical,Commuter,0.915862348093055,99202211,28,30,EP15,1
-0.17427125943827,0.174975567720871,M,Classical,Commuter,0.915862348093055,99374822,NA,0,EP06,0
-0.214572638527682,0.174975567720871,M,Scientific,Milanese,0.915862348093055,99289501,29.15385,26,EP04,0
-0.170688914630323,4.70638574595486,F,Scientific,Offsite,-1.14849045074071,99203862,26,22,EP13,1
2.01722817682375,0.174975567720871,M,Scientific,Commuter,0.915862348093055,99379067,30,28,EP07,0
1.05626418209177,0.174975567720871,M,Technical,Commuter,-0.64804128738707,99372425,NA,0,EP04,0
-0.044411260150166,-0.472368743455413,M,Classical,Offsite,0.915862348093055,99112267,28,17,EP17,1
0.566378529604921,0.174975567720871,M,Scientific,Foreigner,0.790750057254645,99206541,23,20,EP15,1
-0.5217587058092,0.174975567720871,F,Scientific,Milanese,0.165188603062595,99380201,23,20,EP15,0
-0.18322712145814,0.174975567720871,M,Scientific,Milanese,-1.33615888699832,99290737,19,10,EP15,0
-0.0945640874614343,-0.472368743455413,F,Scientific,Commuter,-0.710597432806275,99289032,18,10,EP02,0
-0.515489602395291,-0.472368743455413,F,Scientific,Milanese,-0.960822014483095,99455364,20.33333,18,EP04,0
-1.64124145829286,-0.472368743455413,M,Technical,Commuter,0.915862348093055,99279742,27,10,EP16,0
1.52465576573094,-0.472368743455413,M,Scientific,Milanese,-0.14759212403343,99373835,20.85714,28,EP16,0
-0.278159258868755,-0.472368743455413,M,Scientific,Milanese,-0.64804128738707,99112365,NA,0,EP14,1
0.0961957735617827,-0.472368743455413,M,Scientific,Commuter,-0.27270441487184,99108981,19.76471,17,EP13,1
-2.47144986753475,0.174975567720871,M,Technical,Commuter,0.915862348093055,99358301,30,10,EP16,0
-0.402645740944938,0.174975567720871,M,Scientific,Milanese,-0.27270441487184,99113156,21,20,EP15,1
-2.19829607592873,1.46966419007344,M,Technical,Milanese,-0.335260560291045,99439454,NA,0,EP04,0
-0.190391811074035,-0.472368743455413,M,Scientific,Commuter,-0.835709723644685,99290327,NA,0,EP02,0
0.115898670005495,0.174975567720871,M,Scientific,Milanese,0.915862348093055,99208547,22.66667,30,EP15,1
0.50816542647577,-0.472368743455413,M,Scientific,Commuter,-0.02247983319502,99379572,24.06452,31,EP18,0
0.920135079389758,0.174975567720871,M,Scientific,Commuter,0.47796933015862,99108834,22,18,EP16,1
-0.187705052468074,-0.472368743455413,M,Scientific,Commuter,-1.0859343053215,99452029,19.33333,18,EP08,0
0.206352876406175,-0.472368743455413,M,Technical,Commuter,0.60308162099703,99456455,NA,0,EP18,0
-0.168002156024362,-0.472368743455413,M,Scientific,Commuter,0.290300893901005,99111198,20.5,20,EP02,1
0.208144048810149,0.174975567720871,M,Scientific,Commuter,-1.0859343053215,99453229,21,20,EP02,0
0.00932391196905055,-0.472368743455413,M,Scientific,Commuter,-0.64804128738707,99452834,23.5,20,EP15,0
0.765198666446019,0.174975567720871,M,Scientific,Commuter,0.790750057254645,99288228,21.17647,17,EP17,0
-0.327416499978036,0.174975567720871,F,Scientific,Commuter,0.915862348093055,99200792,NA,0,EP15,1
1.07238473372754,-0.472368743455413,F,Scientific,Commuter,0.040076312224185,99203883,28,10,EP19,1
-0.680277463560886,0.822319878897155,F,Scientific,Commuter,-1.33615888699832,99452992,NA,0,EP02,0
-2.659522969952,4.05904143477857,F,Scientific,Commuter,-0.960822014483095,99362982,NA,0,EP18,0
-0.107997880491237,0.174975567720871,M,Technical,Milanese,0.10263245764339,99108083,28,27,EP10,1
0.107838394187612,-0.472368743455413,M,Technical,Offsite,0.915862348093055,99453232,NA,0,EP17,0
-0.551313050474768,-0.472368743455413,M,Scientific,Commuter,-0.64804128738707,99444245,24.625,24,EP18,0
0.439205288922777,-0.472368743455413,F,Scientific,Commuter,-0.335260560291045,99109577,23.57143,21,EP10,1
-0.617586429421801,0.174975567720871,F,Scientific,Commuter,0.165188603062595,99380258,NA,0,EP13,0
-0.756402290729775,0.174975567720871,M,Scientific,Commuter,0.665637766416235,99207694,27.35714,28,EP16,1
1.3213576978799,-0.472368743455413,M,Scientific,Commuter,0.915862348093055,99207541,27.375,32,EP01,1
-0.631915808653592,-0.472368743455413,F,Scientific,Commuter,0.540525475577825,99379295,21,20,EP15,0
-0.139343397560781,0.174975567720871,F,Classical,Commuter,0.415413184739415,99282347,NA,0,EP17,0
1.50405728308524,0.174975567720871,M,Scientific,Milanese,0.72819391183544,99202070,23.33333,30,EP15,1
-0.59161442956418,-0.472368743455413,F,Classical,Commuter,0.915862348093055,99207199,NA,0,EP17,1
-0.421453051186663,-0.472368743455413,F,Scientific,Commuter,-0.77315357822548,99378069,25.05882,17,EP13,0
-0.18322712145814,0.174975567720871,M,Scientific,Commuter,0.915862348093055,99379963,26,10,EP02,0
0.160677980104841,0.174975567720871,M,Scientific,Milanese,-0.710597432806275,99287566,NA,0,EP03,0
-0.553104222878742,0.174975567720871,M,Scientific,Commuter,-0.710597432806275,99453540,21,10,EP19,0
-0.684755394570821,-0.472368743455413,M,Technical,Commuter,-0.335260560291045,99111592,23,14,EP18,1
-0.732221463276128,0.174975567720871,F,Scientific,Milanese,0.540525475577825,99291461,27.375,32,EP01,0
-0.794912497415213,0.822319878897155,M,Scientific,Offsite,-1.27360274157912,99289363,26,10,EP03,0
1.56316597241637,-0.472368743455413,M,Scientific,Foreigner,0.915862348093055,99109743,28.25,24,EP18,1
2.80982196558218,0.174975567720871,F,Scientific,Commuter,0.915862348093055,99451113,27,30,EP14,0
-0.147403673378662,-0.472368743455413,F,Scientific,Commuter,0.290300893901005,99106155,NA,0,EP13,1
-0.175166845640257,-0.472368743455413,M,Scientific,Commuter,0.040076312224185,99443806,22.22222,18,EP16,0
-0.270994569252859,0.174975567720871,M,Scientific,Offsite,0.290300893901005,99290998,28.11111,27,EP10,0
-1.23106297778285,0.822319878897155,M,Technical,Milanese,-0.960822014483095,99194759,22,6,EP04,1
0.545780046959221,-0.472368743455413,M,Classical,Commuter,0.290300893901005,99376127,27.66667,30,EP15,0
0.125750118227351,0.174975567720871,M,Scientific,Commuter,0.665637766416235,99456421,22,10,EP03,0
0.000368049949180488,-0.472368743455413,M,Scientific,Commuter,-0.02247983319502,99373382,NA,0,EP19,0
1.32941797369778,-0.472368743455413,F,Scientific,Commuter,0.915862348093055,99377044,21,10,EP14,0
-0.308609189736309,0.174975567720871,M,Scientific,Milanese,-0.39781670571025,99106004,22.33333,21,EP13,1
-0.193078569679996,-0.472368743455413,M,Scientific,Milanese,-0.460372851129455,99379681,24,10,EP03,0
-0.553104222878742,-0.472368743455413,F,Scientific,Milanese,0.290300893901005,99288137,22,30,EP15,0
-0.0963552598654078,1.46966419007344,M,Technical,Commuter,-1.21104659615991,99455996,23,14,EP13,0
-4.15783868587613,0.174975567720871,F,Scientific,Offsite,0.85330620267385,99185407,29.42857,21,EP09,1
1.56674831722432,-0.472368743455413,M,Scientific,Commuter,0.165188603062595,99108567,22,17,EP18,1
0.801022114525496,0.174975567720871,F,Scientific,Commuter,0.915862348093055,99209047,23.21429,28,EP16,1
-0.0453068463521521,-0.472368743455413,F,Scientific,Commuter,0.040076312224185,99107616,19,7,EP13,1
1.74228321281376,-0.472368743455413,M,Scientific,Commuter,-0.960822014483095,99285507,27,7,EP18,0
0.306658531028711,0.822319878897155,M,Scientific,Commuter,-1.27360274157912,99192257,NA,0,EP12,1
-0.476979395709853,-0.472368743455413,M,Scientific,Milanese,0.915862348093055,99205498,24.46875,32,EP01,1
1.19776680200571,-0.472368743455413,M,Classical,Commuter,-1.21104659615991,99202038,NA,0,EP15,1
-0.590718843362193,0.174975567720871,M,Scientific,Milanese,-0.64804128738707,99378001,22.66667,27,EP10,0
1.7055641785323,-0.472368743455413,M,Scientific,Commuter,0.915862348093055,99288410,30,30,EP02,0
0.761616321638071,-0.472368743455413,M,Scientific,Commuter,0.60308162099703,99207486,20,28,EP16,1
-0.817302152464886,0.174975567720871,M,Scientific,Commuter,-0.64804128738707,99289245,NA,0,EP16,0
-0.466232361286009,-0.472368743455413,M,Scientific,Commuter,0.165188603062595,99377322,NA,0,EP15,0
1.65899369602898,0.174975567720871,M,Scientific,Commuter,0.915862348093055,99453274,29.41667,24,EP01,0
-0.588927670958219,-0.472368743455413,F,Scientific,Commuter,0.915862348093055,99289458,27,30,EP02,0
-0.282637189878689,-0.472368743455413,M,Technical,Commuter,0.915862348093055,99106644,22,8,EP08,1
-0.465336775084023,-0.472368743455413,F,Scientific,Commuter,-0.585485141967865,99200218,NA,0,EP13,1
1.54525424837663,0.174975567720871,M,Scientific,Milanese,0.665637766416235,99108251,25.35294,17,EP17,1
-0.0694876738058001,0.174975567720871,M,Scientific,Commuter,0.040076312224185,99106710,24,20,EP06,1
-0.202034431699865,0.174975567720871,M,Technical,Commuter,0.60308162099703,99451844,24,20,EP02,0
-0.414288361570768,0.174975567720871,F,Others,Commuter,0.665637766416235,99207121,20,20,EP15,1
-0.353388499835656,0.174975567720871,M,Technical,Commuter,-0.710597432806275,99289461,21.33333,18,EP07,0
0.448161150942645,0.174975567720871,F,Scientific,Commuter,0.415413184739415,99291613,23.33333,30,EP03,0
-0.523549878213173,0.174975567720871,F,Classical,Commuter,0.85330620267385,99291574,29,30,EP15,0
-0.790434566405279,-0.472368743455413,F,Scientific,Commuter,-0.52292899654866,99457155,21,8,EP08,0
-0.32025181036214,-0.472368743455413,F,Scientific,Commuter,0.290300893901005,99115307,18,10,EP17,1
1.42166335250244,0.174975567720871,F,Scientific,Commuter,-0.335260560291045,99454134,22.45833,24,EP01,0
0.290537979392947,-0.472368743455413,F,Scientific,Commuter,0.47796933015862,99291003,23.64286,28,EP16,0
